employee_id,full_name,first_name,last_name,position_title,birth_Date,salary,education_level,marital_status,gender,management_role,pay_type,min_scale,max_scale,store_type,store_name,store_street_address,store_city,store_state,store_country
382,"J. Phillip Alexander","J. Phillip",Alexander,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
383,"R. Morgan Mendoza","R. Morgan",Mendoza,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
384,"Pam Herrick",Pam,Herrick,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
385,"James McCoy",James,McCoy,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
386,"Rossane Thoreson",Rossane,Thoreson,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
387,"Victoria Snowden",Victoria,Snowden,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
388,"Donald Blanton",Donald,Blanton,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
389,"Cornett Gibbens",Cornett,Gibbens,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
390,"Paul Alcorn",Paul,Alcorn,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
391,"Virginia Miller",Virginia,Miller,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
392,"Henry Campen",Henry,Campen,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
393,"Connie Coffman",Connie,Coffman,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
394,"Jared Bustamante",Jared,Bustamante,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
395,"Carla Eldridge",Carla,Eldridge,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
396,"Barbara Sipsy",Barbara,Sipsy,"Store Permanent Stocker",1914-02-02,4400.0000,"Graduate Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
397,"Dorothy Weimer",Dorothy,Weimer,"Store Permanent Stocker",1914-02-02,4800.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
398,"Richard Irwin",Richard,Irwin,"Store Permanent Stocker",1914-02-02,3700.0000,"Partial College",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
399,"Alma Son",Alma,Son,"Store Permanent Stocker",1914-02-02,6500.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
400,"Cornelius Brandon",Cornelius,Brandon,"Store Permanent Stocker",1914-02-02,5200.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
401,"Monica Quintana",Monica,Quintana,"Store Permanent Stocker",1914-02-02,4650.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
402,"John Colon",John,Colon,"Store Permanent Stocker",1914-02-02,4550.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
403,"Brenda Barlow",Brenda,Barlow,"Store Permanent Stocker",1914-02-02,4400.0000,"Partial High School",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
404,"Ronald Adina",Ronald,Adina,"Store Permanent Stocker",1914-02-02,4700.0000,"Graduate Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
405,"Michael Bohling",Michael,Bohling,"Store Permanent Stocker",1914-02-02,4500.0000,"Bachelors Degree",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
406,"Sam Wheeler",Sam,Wheeler,"Store Permanent Stocker",1914-02-02,4400.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
407,"Abraham Swearengin",Abraham,Swearengin,"Store Permanent Stocker",1914-02-02,4600.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
408,"David Givens",David,Givens,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
409,"Glenna Beanston",Glenna,Beanston,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
410,"Dirk Bruno",Dirk,Bruno,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
411,"Alexander Berger",Alexander,Berger,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
412,"Marcia Sultan",Marcia,Sultan,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",M,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
413,"Martin Svoboda",Martin,Svoboda,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
414,"Mary Tullao",Mary,Tullao,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
415,"Irene Hernandez",Irene,Hernandez,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
416,"Jay Saxema Wilkie","Jay Saxema",Wilkie,"Store Temporary Stocker",1914-02-02,20.0000,"Partial High School",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
417,"Sean Lunt",Sean,Lunt,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
418,"Paul Fulton",Paul,Fulton,"Store Temporary Stocker",1914-02-02,20.0000,"Graduate Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
419,"Rudolph Dillon",Rudolph,Dillon,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
420,"Matthew Miller",Matthew,Miller,"Store Temporary Stocker",1914-02-02,20.0000,"High School Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
421,"Vassar Stern",Vassar,Stern,"Store Temporary Stocker",1914-02-02,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
422,"Ruth Suffin",Ruth,Suffin,"Store Temporary Stocker",1914-02-02,20.0000,"Partial College",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,Supermarket,"Store 3","1501 Ramsey Circle",Bremerton,WA,USA
15,"Walter Cavestany",Walter,Cavestany,"Store Manager",1941-11-05,12000.0000,"Bachelors Degree",M,M,"Store Management",Monthly,8500.0000,17000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1019,"Monita Heyer",Monita,Heyer,"Store Assistant Manager",1932-12-24,12000.0000,"High School Degree",S,F,"Store Management",Monthly,6700.0000,12500.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1020,"Kim Clifford",Kim,Clifford,"Store Shift Supervisor",1961-09-24,9000.0000,"Partial High School",M,F,"Store Management",Monthly,6700.0000,8500.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1021,"Lucille Smith",Lucille,Smith,"Store Shift Supervisor",1961-09-24,8000.0000,"Graduate Degree",M,M,"Store Management",Monthly,6700.0000,8500.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1022,"Atallah Todd",Atallah,Todd,"Store Shift Supervisor",1961-09-24,7000.0000,"High School Degree",S,M,"Store Management",Monthly,6700.0000,8500.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1023,"Chris Batouche",Chris,Batouche,"Store Permanent Butcher",1960-12-10,8500.0000,"Graduate Degree",M,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1024,"Martha Marple",Martha,Marple,"Store Permanent Butcher",1960-12-10,8500.0000,"Graduate Degree",S,F,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1025,"Blanche Griffin",Blanche,Griffin,"Store Information Systems",1942-06-01,9000.0000,"Partial High School",M,M,"Store Full Time Staf",Monthly,6700.0000,10000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1026,"Beverly Carrington",Beverly,Carrington,"Store Permanent Checker",1914-02-02,7200.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1027,"Kathy Vigil",Kathy,Vigil,"Store Permanent Checker",1914-02-02,6800.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1028,"Gary Gonzales",Gary,Gonzales,"Store Permanent Checker",1914-02-02,6900.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1029,"Catherine Starr",Catherine,Starr,"Store Permanent Checker",1914-02-02,7100.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1030,"Steven Murphy",Steven,Murphy,"Store Permanent Checker",1914-02-02,7000.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1031,"Harold Rinks",Harold,Rinks,"Store Permanent Checker",1914-02-02,7000.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1032,"William Kroes",William,Kroes,"Store Permanent Checker",1914-02-02,5000.0000,"High School Degree",S,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1033,"Andrea Shafer",Andrea,Shafer,"Store Permanent Checker",1914-02-02,9000.0000,"High School Degree",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1034,"Garrett Price",Garrett,Price,"Store Permanent Checker",1914-02-02,6500.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1035,"Betty Driscoll",Betty,Driscoll,"Store Permanent Checker",1914-02-02,7500.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1036,"Clara Morris",Clara,Morris,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1037,"Kerry Price",Kerry,Price,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1038,"Joyce Marez",Joyce,Marez,"Store Temporary Checker",1914-02-02,20.0000,"Graduate Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1039,"Eleanor Wachterman",Eleanor,Wachterman,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1040,"Jason Usnick",Jason,Usnick,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1041,"Mike Brown",Mike,Brown,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",S,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1042,"Ronald Galich",Ronald,Galich,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1043,"Gayle Watson",Gayle,Watson,"Store Temporary Checker",1914-02-02,20.0000,"Partial College",M,M,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1044,"Phyllis Ardell",Phyllis,Ardell,"Store Temporary Checker",1914-02-02,20.0000,"Partial High School",S,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1045,"Brian Nakauchi",Brian,Nakauchi,"Store Temporary Checker",1914-02-02,20.0000,"High School Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1046,"Mabel Powers",Mabel,Powers,"Store Permanent Stocker",1946-04-18,4400.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1047,"Gregory Amburgey",Gregory,Amburgey,"Store Permanent Stocker",1946-04-18,4800.0000,"Bachelors Degree",M,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1048,"Brian Johnston",Brian,Johnston,"Store Permanent Stocker",1946-04-18,3700.0000,"High School Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1049,"Rama Hager",Rama,Hager,"Store Permanent Stocker",1946-04-18,6500.0000,"Partial High School",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1050,"Daniel Posey",Daniel,Posey,"Store Permanent Stocker",1946-04-18,5200.0000,"High School Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1051,"Ruth Dimon",Ruth,Dimon,"Store Permanent Stocker",1946-04-18,4650.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1052,"Ryan Williams",Ryan,Williams,"Store Permanent Stocker",1946-04-18,4550.0000,"Partial College",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1053,"Kiyo Fien",Kiyo,Fien,"Store Permanent Stocker",1946-04-18,4400.0000,"Graduate Degree",M,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1054,"Brenda Stalker",Brenda,Stalker,"Store Permanent Stocker",1946-04-18,4700.0000,"Partial College",S,F,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1055,"Wei Fan",Wei,Fan,"Store Permanent Stocker",1946-04-18,4500.0000,"Graduate Degree",S,M,"Store Full Time Staf",Monthly,3400.0000,6700.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1056,"Thomas Kamas",Thomas,Kamas,"Store Temporary Stocker",1976-10-05,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1057,"Anthony Barr",Anthony,Barr,"Store Temporary Stocker",1976-10-05,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1058,"Amy Petranoff",Amy,Petranoff,"Store Temporary Stocker",1976-10-05,20.0000,"Graduate Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1059,"Marcia ONeill",Marcia,ONeill,"Store Temporary Stocker",1976-10-05,20.0000,"Bachelors Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1060,"Marilyn McDonald",Marilyn,McDonald,"Store Temporary Stocker",1976-10-05,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1061,"Verla Walter",Verla,Walter,"Store Temporary Stocker",1976-10-05,20.0000,"High School Degree",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1062,"Jean McGuin",Jean,McGuin,"Store Temporary Stocker",1976-10-05,20.0000,"Bachelors Degree",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1063,"Gilbert Amper",Gilbert,Amper,"Store Temporary Stocker",1976-10-05,20.0000,"High School Degree",S,M,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1064,"Frances Hansen",Frances,Hansen,"Store Temporary Stocker",1976-10-05,20.0000,"Partial College",S,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
1065,"Virginia Craycraft",Virginia,Craycraft,"Store Temporary Stocker",1976-10-05,20.0000,"Partial College",M,F,"Store Temp Staff",Hourly,20.0000,40.0000,"Gourmet Supermarket","Store 4","433 St George Dr",Camacho,Zacatecas,Mexico
12,"Jewel Creek",Jewel,Creek,"Store Manager",1971-10-18,8500.0000,"Graduate Degree",S,F,"Store Management",Monthly,8500.0000,17000.0000,"Small Grocery","Store 5","1250 Coggins Drive",Guadalajara,Jalisco,Mexico
882,"Leda Witte",Leda,Witte,"Store Assistant Manager",1972-05-12,7900.0000,"Partial High School",M,M,"Store Management",Monthly,6700.0000,12500.0000,"Small Grocery","Store 5","1250 Coggins Drive",Guadalajara,Jalisco,Mexico
883,"Harold Bauer",Harold,Bauer,"Store Permanent Checker",1914-02-02,6400.0000,"Partial College",M,M,"Store Full Time Staf",Monthly,5000.0000,9000.0000,"Small Grocery","Store 5","1250 Coggins Drive",Guadalajara,Jalisco,Mexico
884,"Joseph Thompson",Joseph,Thompson,"Store Temporary Checker",1914-02-02,20.0000,"Bachelors Degree",M,F,"Store Full Time Staf",Hourly,20.0000,40.0000,"Small Grocery","Store 5","1250 Coggins Drive",Guadalajara,Jalisco,Mexico
25,"Lin Conley",Lin,Conley,"Store Manager",1952-09-26,12000.0000,"Graduate Degree",S,F,"Store Management",Monthly,8500.0000,17000.0000,"Gourmet Supermarket","Store 6","5495 Mitchell Canyon Road","Beverly Hills",CA,USA
